VOICE,NAME
Mads,a Diaku Raider
Mads,Bouncer Dunzuk
Mads,a Gladiator
Mads,The Diaku Overseer
Mads,a diaku plan keeper
Mads,a resistance miner
Mads,a fanatical miner
Mads,a fanatical miner
Mads,a fanatical miner
Mads,Bacluu Iggn
Zhiyu,a bitten victim
Mads,Vadd Rabbok
Zhiyu,Erta Gregtsy
Zhiyu,Lernya
Mads,Kaleng
Zhiyu,Esunta
Mads,Snokin Breaksteel
Mads,Balgor Bladebreaka
Mads,Grumby
Mads,Okgomo Gernag
Mads,Gokk Moolgan
Zhiyu,Tormented Scout
Mads,Korbuk Brimblade
Mads,Korbuk Brimblade
Mads,Krekk Brimblade
Mads,Redeyes Lore Eater
Mads,a bouncer
Mads,an ogre
Zhiyu,an ogre
Mads,a bouncer
Zhiyu,a bouncer
Mads,a bouncer
Mads,a fury
Mads,a bouncer
Zhiyu,a bouncer
Mads,a fury
Mads,Bronto Thudfoot
Mads,Boomba the Big
Mads,Santug Claugg
Zhiyu,Shelie Dikop
Zhiyu,a Dervish Cutthroat
Mads,Ruwakka
Mads,Mograk
Zhiyu,a Dervish Cutthroat
Mads,Santug Claugg
Mads,Beef
Mads,a Broken Claw bandit
Zhiyu,Greemi Draygoon
Mads,Gubblegrot Smashfist
Mads,Boog Mudtoe
Mads,Goob Mudtoe
Mads,Moad Delangan
Mads,Brawn
Zhiyu,an Obliteration knight
Mads,an Obliteration weaponmaster
Zhiyu,an Obliteration knight
Mads,an Obliteration weaponmaster
Mads,an Obliteration savagelord
Mads,Saleb
Mads,an Obliteration patroller
Zhiyu,an Obliteration oracle
Zhiyu,an Obliteration oracle
Mads,an Obliteration savagelord
Mads,an Obliteration patroller
Zhiyu,an Obliteration oracle
Mads,an Obliteration savagelord
Zhiyu,an Obliteration oracle
Zhiyu,an Obliteration oracle
Zhiyu,an Obliteration oracle
Mads,an Obliteration warlord
Mads,an Obliteration warlord
Zhiyu,a Dervish Cutthroat
Zhiyu,an Obliteration oracle
Zhiyu,an Obliteration oracle
Mads,an Obliteration soldier
Mads,an Obliteration soldier
Mads,an Obliteration warlord
Mads,an Obliteration soldier
Mads,Lerg
Mads,Innkeep Gub
Mads,Murg
Zhiyu,Fugla
Zhiyu,Mugu
Mads,Bouncer Prud
Mads,Bouncer Fug
Mads,Kogg
Mads,Grak
Zhiyu,Duga
Mads,Bup
Zhiyu,Murga
Zhiyu,Innkeep Morpa
Mads,Bouncer Flerb
Mads,Groot
Mads,Krantz
Mads,Huorun
Mads,Gumbor
Mads,Torlan
Mads,Spensur
Mads,Utto the Haggard
Mads,Ragthar
Mads,Drakk
Mads,Leopold Crunchbasher
Mads,Gronk the Krystul King
Mads,Galurg
Mads,Orogol
Mads,a quartermaster
Justin,Flynn Merrington
Justin,Shumpi Wimahnn
Emma,Falia Frikniller
Emma,Shintl Lowbrew
Justin,Rebby Willend
Emma,a grubby rogue
Justin,Gren Frikniller
Justin,Biggle Limbokker
Justin,Biggle Limbokker
Justin,a druid
Emma,a druid
Emma,Cory Bumbleye
Emma,Synger Foxfyre
Emma,Cathalantru Fleetfoot
Justin,Tholris
Emma,a druid
Emma,a druid
Emma,a druid
Justin,Fralith Thornbush
Justin,Dalorio Blistbobble
Justin,Fento Jalla
Emma,Teelie Meegles
Justin,Soulbinder Hoggle Grubbytoe
Justin,Bipdo Hargin
Justin,Jimji Bottletoe
Justin,Bartle Barnick
Emma,Kaya Cloudfoot
Justin,Megosh Thistlethorn
Justin,Shayde Higginsbot
Justin,Reebo Leafsway
Justin,Uner Gnarltrunk
Justin,Hibbs Rootenpaw
Justin,Marshal Anrey
Justin,Marshal Ghobber
Emma,Marshal Lanena
Justin,Sheriff Roglio
Emma,Toelia Snuckery
Emma,Rueppy Kutpurse
Justin,Hebber Druneny
Justin,Lendel Deeppockets
Emma,Hendi Mrubble
Emma,Thekela Meepup
Justin,Gapeers Johhanis
Justin,Shutter Silentstep
Justin,Bodbin Gimple
Justin,a halfling acolyte
Emma,Jano Jinglebelly
Justin,a shady halfling
Emma,Wibble Bramblebush
Emma,a sage apprentice
Emma,a sage apprentice
Justin,Bouncer Bigboot
Justin,a tavern patron
Justin,a tavern patron
Justin,Bouncer Bogglebin
Emma,a halfling mother
Justin,a halfling grandpa
Emma,a halfling mother
Justin,a halfling grandpa
Emma,Nyla Gubbin
Emma,a young halfling
Justin,a young halfling
Justin,Hobb Tagglefoot
Justin,Mayor Gubbin
Justin,Beek Guinders
Justin,Jimbledorp Heptybak
Justin,Rellix
Justin,Shutter Silentstep
Emma,a sage apprentice
Justin,a tavern patron
Emma,a halfling grandma
Emma,Nyla Gubbin
Justin,Shutter Silentstep
Justin,a halfling acolyte
Emma,a sage apprentice
Emma,a halfling mother
Justin,a halfling father
Emma,Nyla Gubbin
Justin,Artisan Bill Whistletop
Justin,Wendel Deeppockets
Emma,Tricksy Treetor
Emma,Mippie Diggs
Emma,Syxa Jewlborn
Justin,Wallin Slyfoot
Justin,Jimble Woodentoe
Emma,Niatra Glimtaf
Justin,Quester Dunden
Justin,Leatherfoot Scout
Justin,Himmel
Justin,Jossle
Justin,Leatherfoot Sergeant
Justin,Leatherfoot Scout
Justin,Leatherfoot Scout
Justin,Leatherfoot Corporal
Justin,Leatherfoot Corporal
Justin,Quester Hannil
Justin,Leatherfoot medic
Justin,Initiate Umbra
Justin,Gollee
Justin,Klimmer
Justin,Snitch
Justin,Quester Hannin
Emma,Neophyte Hazel
Justin,Initiate Rambel
Justin,Initiate Hart
Justin,Leatherfoot Captain
Emma,Neophyte Halle
Justin,Leatherfoot Sergeant
Justin,Master Whoopal
Justin,Rollis
Justin,Initiate Pool
Justin,Initiate Umbra
Justin,Klimmer
Justin,Bink
Justin,Jossle
Justin,Foley
Emma,Neophyte Edel
Justin,Leatherfoot Deputy
Justin,Leatherfoot Scout
Justin,Leatherfoot Corporal
Justin,Leatherfoot Sergeant
Justin,Leatherfoot Captain
Justin,Initiate Hart
Justin,Initiate Guanin
Justin,Leatherfoot Deputy
Justin,Initiate Pool
Justin,Master Whoopal
Justin,Initiate Umbra
Justin,Initiate Rambel
Justin,Initiate Abber
Justin,Forley
Justin,Hamer
Justin,Initiate Guanin
Emma,Banker Yalon
Justin,Kipler Steffeal
Justin,Blixkin Entopop
Emma,Ella Foodcrafter
Justin,Brock Brawlbottom
Justin,Bronin Higginsbot
Emma,Lil Honeybugger
Justin,Relia Wastein
Justin,Faano Windmaker
Justin,Joogl Honeybugger
Emma,Hanga Wiskin
Justin,Rusbek the Inhospitable
Justin,epicurean halfling
Justin,Roha Jumthief
Justin,Joogl Honeybugger
Justin,Brock Brawlbottom
Emma,Lil Honeybugger
Justin,Joogl Honeybugger
Justin,Tain Whistleburrow
Justin,Ferrigon Hepplebottom
Emma,Simeena Sukan
Emma,Swish Appletop
Emma,Felawen Kellthoo
Justin,a tired farmer
Justin,a faithful farmer
Emma,Crysta Tagglefoot
Emma,Crysta Tagglefoot
Justin,Dahdd Jonne
Justin,Lcangar Goodwell
Justin,Zeek
Emma,a fallen adventurer
Justin,Farlain Stonethrower
Justin,Leatherfoot Deputy
Justin,a leatherfoot spy
Justin,an injured halfling
Justin,Tibrinn Ember
Justin,a greedy beggar
Justin,Capt Surestout
Justin,Raotin Teawel
Justin,Capt Surestout
Justin,Capt Surestout
Justin,Henai Silentwalker
Justin,Sirran the Lunatic
Justin,Shrub Marwood
Emma,Allaria Sneakyfeet
Justin,halfling swashbuckler
Justin,Squire Fuzzmin
Justin,a bandit leader
Justin,Ronald Brumplefoot
Emma,Leea Brumplefoot
Justin,a theatre aficionado
Justin,a theatre aficionado
Justin,a theatre aficionado
Justin,a theatre patron
Justin,a theatre patron
Emma,a theatre patron
Emma,a theatre patron
Emma,Hiana
Justin,Loplo
Emma,Klia
Emma,Terana
Emma,Peachy D`Vicci
Justin,Kelld
Justin,Lelel
Emma,Jinara
Justin,Bit
Emma,Osfof
Emma,Uinus
Emma,Zerna
Justin,Lelp
Justin,Nerzuz
Emma,Rissa
Justin,Xnyl
Emma,Verna
Justin,Geb
Emma,Tolas
Justin,Selvz
Emma,Bidalla
Emma,Brendaine
Justin,Snide
Justin,Mnyup
Emma,Pela
Emma,Petunia the Doll
Justin,Forlus
Justin,Mizer
Justin,Siris
Justin,An Obsessed Patron
Justin,A Theatre Fanatic
Justin,The Master of Mayhem
Justin,Siris
Justin,Lelel
Justin,Forlus
Justin,Geb
Justin,Kelld
Justin,Lelp
Justin,Loplo
Justin,Nerzuz
Emma,Bidalla
Emma,Brendaine
Emma,Hiana
Emma,Jinara
Emma,Osfof
Emma,Terana
Emma,Tolas
Emma,Uinus
Emma,Verna
Emma,Zerna
Justin,Selvz
Justin,Snide
Justin,Lookout Bolombo
Justin,Lookout Yereil
Justin,Patrolman Walopalo
Justin,Lookout Nelorin
Justin,Townsperson Ranlanos
Justin,Lookout Valobolo
Justin,Tiplo the Gardener
Justin,Lookout Gereol
Justin,Townsperson Berolon
Justin,Peacekeeper Deralokor
Justin,Lookout Girols
Emma,Henriala Hobialon
Emma,River Mudhands
Justin,Hamon
Justin,Ambassador Balopombo
Justin,Wayke Mudhands
Justin,Robbolo Balashil
Emma,Talida Furrytoes
Justin,Alorob Bolrodo
Justin,Hobolor Peltskinner
Justin,Faeroi
Justin,Faeroi
Justin,Gip Gallows
Emma,a prisoner
Emma,a recondite charlatan
Justin,a recondite pickpocket
Emma,a recondite charlatan
Justin,Noppta Mottun
Justin,a recondite pickpocket
Justin,a recondite pickpocket
Emma,a recondite charlatan
Justin,a recondite pickpocket
Emma,a recondite charlatan
Justin,a recondite pickpocket
Emma,Rebecca Cabbageleaf
Justin,Thom the Fish
Emma,Yika Burrowbright
Justin,Yumik Gropa
Emma,Linfa Deepdark
Emma,Falina Roughspinner
Emma,A Watcher of the Eye
Emma,A Watcher of the Eye
Justin,Lendel Trobo
Emma,A Watcher
Justin,Redeemer Balakaz
Justin,Primus Palkani
Justin,a Citizen of Seru
Justin,a Citizen of Seru
Justin,Questioner Uila
Emma,Watcher Grinnis
Emma,Watcher Caal
Emma,Watcher Opa
Emma,Watcher Wilta
Emma,A Watcher
Emma,A Watcher
Justin,Pecuniosus Kezzlek
Justin,Caravan Master Goshul
Emma,Watcher Kiba
Emma,Watcher Quen
Emma,Verda Slowfire
Emma,Darla Pushwheel
Justin,Siltan Starfollower
Justin,Naldo Ringer
Emma,Falina Roughspinner
Justin,Naldo Ringer
Justin,Naldo Ringer
Emma,Falina Roughspinner
Emma,A Watcher of the Eye
Emma,Watcher Quen
Emma,Watcher Kiba
Emma,A Watcher of the Eye
Emma,A Watcher of the Eye
Emma,Watcher Opa
Emma,Watcher Wilta
Emma,Watcher Caal
Emma,Watcher Grinnis
Justin,A Citizen of Seru
Justin,A Citizen of Seru
Justin,A Citizen of Seru
Emma,Watcher Caal
Emma,Watcher Opa
Emma,Watcher Kiba
Justin,Legionnaire Flobbin
Justin,Legionnaire Berblug
Justin,Legionnaire Holug
Justin,Legionnaire Poggle
Justin,Legionnaire Hugby
Emma,Teepa Berrytoe
Justin,Yurddle the Caretaker
Justin,Tilbok Furrunner
Emma,Tobala Honeyjar
Emma,Helga Furrunner
Emma,Yolanda Honeyjar
Justin,Galren Fuzzytoes
Justin,Legionnaire Hoblle
Justin,Legionnaire Abedeb
Justin,Legionnaire Proddleb
Justin,Legionnaire Gumpbar
Justin,Legionnaire Broble
Justin,Vahn
Justin,Bregun Dorey
Justin,a coin courier
Justin,a coin courier
Justin,a coin courier
Justin,a coin courier
Justin,Flerdo Brigged
Emma,Liteema Agner
Justin,Bolli Hillfoot
Justin,Bryce McFadden
Emma,a Wayfarers Brotherhood supplier
Justin,a Wayfarers Brotherhood tracker
Justin,a midshipman
Justin,a foreman
Justin,Prathun Stumblebum
Justin,Rowyl
Justin,Bimlee Mellswar
Emma,Trisha Pettals
Justin,Bimlee Mellswar
Emma,Trisha Pettals
Justin,Bimlee Mellswar
Emma,an accused prisoner
Emma,Bookbrowser Talika
Justin,Guardian Jerbabi
Justin,Zalil Nyvin
Emma,Willamina
Justin,Bemli Takoth
Emma,Guardian Thaowyn
Justin,Aid Grimel
Justin,Dogle Pitt
Justin,Gligo Muddypants
Justin,Pathfinder Vaered
Emma,Wanderer Thermon
Justin,Wanderer Frardok
Justin,Assassin Daran
Emma,Tourist Merim
Justin,Tourist Perom
Justin,Dieffer Wolfhugger
Justin,Charlie Brown
Emma,an elf
Justin,Toxicologist Huey
Emma,Frans Henkal
Emma,Crysta Tagglefoot
Justin,Fellan Shireshore
Emma,Jasmine Shireshore
Emma,Trila Cabbageroll
Justin,Veriok Dreik
Justin,Grooble
Justin,Fellan Shireshore
Emma,Jasmine Shireshore
Emma,Trila Cabbageroll
Justin,Veriok Dreik
Justin,Bittrik the Unkempt
Justin,a storm battered traveler
Justin,an abandoned wanderer
Justin,an abandoned wanderer
Justin,an aimless adventurer
Justin,a storm battered traveler
Justin,a zek initiate
Justin,Gnaap Guinders
Justin,a Gladiator
Justin,Druid
Emma,Bremmus Mopfoot
Justin,a subverted miner
Emma,a crazed miner
Emma,a crazed miner
Emma,a crazed miner
Justin,a subverted miner
Justin,a subverted miner
Justin,the Crazed Halfling Lunatic
Emma,Davbrenn`s corpse
Emma,Daerla Mosstoe
Emma,Daerla Mosstoe
Emma,Daerla Mosstoe
Emma,Daerla Mosstoe
Emma,Daerla Mosstoe
Emma,Daerla Mosstoe
Emma,Daerla Mosstoe
Emma,Daerla Mosstoe
Emma,Daerla Mosstoe
Emma,Daerla Mosstoe
Emma,a bitten victim
Emma,Saney Jakis
Emma,Sophia Florence
Justin,Chef Chowderly
Justin,Beanalle Banoam
Justin,Taminoa Bialu
Emma,Rhytani Botobee
Emma,Naea Fobbins
Justin,Loam Leafmar
Emma,Fiti Kesidou
Justin,Raldar Beryfoot
Emma,a boatswain
Emma,Opury Foop
Justin,Tecan Chriscobar
Justin,Higbur Fadalbee
Justin,Pepe
Emma,Kiki Mischiefmaker
Justin,Kemik Arulon
Emma,Dark Disciple
Justin,Dark Disciple
Justin,Griball Sizliv
Justin,Joner Tumble
Emma,Hemik Pyus
Emma,Nicolai Yule
Emma,Esprit Boilingblood
Emma,a corpse
Justin,Tarpo Fiddengrab
Justin,Amaro
Justin,Corgoth of Norrath`s Keepers
Justin,A Shrewd Banker
Justin,A Shrewd Banker
Emma,Danika Meriland
Justin,an incapicated warrior
Emma,an incapicated warrior
Emma,a Starshatter Warrior
Justin,a Starshatter Warrior
Emma,a weary warrior
Justin,a weary warrior
Emma,Danika Meriland 
Emma,a grubby rogue
Justin,Gren Frikniller
Emma,Event Coordinator Baublie Diggs
Emma,Falia Frikniller
Emma,Shintl Lowbrew
Justin,Rebby Willend
Justin,Trader Shady Bobbin
Emma,Brewer Bessie Bobbin
Justin,Committee Member Conland
Justin,Dahdd Jonne
Justin,Lcangar Goodwell
Emma,a slave
Justin,a deranged thrall
Justin,Shumpi Wimahnn
Justin,Wallin Slyfoot
Emma,Niatra Glimtaf
Justin,Raotin Teawel
Justin,Captain Surestout
Emma,Swish Appletop
Emma,Hanga Wiskin
Justin,Roha Jumthief
Emma,Simeena Sukan
Justin,Joogl Honeybugger
Emma,Lil Honeybugger
Justin,Rusbek the Inhospitable
Justin,Relia Wastein
Justin,Faano Windmaker
Emma,Felawen Kellthoo
Justin,a tired farmer
Justin,Blixkin Entopop
Emma,Ella Foodcrafter
Justin,Bronin Higginsbot
Justin,Brock Brawlbottom
Justin,Tain Whistleburrow
Justin,epicurean halfling
Justin,Ferrigon Hepplebottom
Justin,a faithful farmer
Justin,Elben
Justin,Laerdin Helleh
Emma,a wayward visitor
Emma,a wayward visitor
Emma,a disoriented dreamer
Justin,a wayward visitor
Justin,Morrin Fredricks
Justin,Nollibene the Deckhand
Justin,a crazed candy hoarder
Justin,a crazed candy hoarder
Justin,a candy hoarder
Emma,a crazed candy hoarder
Emma,a crazed candy hoarder
Justin,a hungry halfling
Justin,a crazed candy hoarder
Justin,Seager the Locksmith
Emma,a fake princess
Justin,Dreezil Stickens Pocketdip
Justin,a crazed halfling
Justin,a halfling bandit
Emma,Hilnie
Emma,a halfling bandit
Emma,a halfling guard
Justin,a halfling guard
Justin,a halfling lookout
Emma,a halfling lookout
Emma,Chorra Clearsky
Emma,a trapped dreamer
Justin,Kallik the Cook
Justin,Rocher Hampstin
Justin,dead surmo
Justin,Surmo
Emma,Sherry Shambleboot
Emma,Craftkeeper Irus Tindlefoot
Justin,Craftkeeper Bobus Tindlefoot
Justin,Crazy Verken
Justin,Dabbin Sneakfoot
Justin,a halfling scout
Justin,a dead halfling
Justin,a cowardly scout
Justin,a dead halfling
Justin,a halfling adventurer
Justin,a dead halfling
Justin,a halfling prisoner
Justin,Zerkis Bigfeets
Emma,a halfling scout
Emma,a halfling scout
Justin,a halfling scout
Emma,dying scout body
Justin,a halfling scout
Emma,a halfling prisoner
Emma,a halfling prisoner
Emma,a halfling prisoner
Justin,a halfling prisoner
Justin,a halfling scout
Justin,a dead halfling
Emma,a halfling scout
Justin,a dead halfling
Emma,a dead halfling
Emma,a dead halfling
Emma,a halfling prisoner
Justin,Scout Gavrilo
Emma,a dead halfling
Justin,a halfling scout
Emma,a dead halfling
Justin,a halfling prisoner
Emma,a halfling prisoner
Justin,Barleyburr
Emma,a halfling scout
Justin,Brantun
Emma,a dead halfling
Justin,a halfling scout
Emma,a dead halfling
Justin,a dead halfling
Emma,a halfling adventurer
Emma,a dead halfling
Emma,a dead halfling
Emma,a halfling scout
Emma,a dead halfling
Emma,a dead halfling
Justin,a halfling adventurer
Justin,a dead halfling
Emma,a dead halfling
Emma,a halfling scout
Emma,a dead halfling
Emma,a dead halfling
Emma,a dead halfling
Justin,a dead halfling
Justin,a halfling scout
Emma,a halfling scout
Justin,a dead halfling
Emma,a dead halfling
Justin,a dead halfling
Emma,a dead halfling
Emma,a dead halfling
Emma,a dead halfling
Emma,a dead halfling
Emma,a dead halfling
Emma,a halfling adventurer
Emma,a halfling scout
Justin,a halfling scout
Emma,a halfling adventurer
Justin,a dead halfling
Emma,a dead halfling
Justin,a halfling scout
Emma,a dead halfling
Justin,a halfling adventurer
Emma,a dead halfling
Justin,a dead halfling
Emma,a dead halfling
Justin,a halfling adventurer
Emma,a dead halfling
Justin,a dead halfling
Justin,a halfling scout
Justin,a halfling adventurer
Emma,a dead halfling
Emma,a halfling scout
Justin,a halfling scout
Justin,a halfling adventurer
Justin,a halfling adventurer
Justin,a dead halfling
Justin,a dead halfling
Emma,a halfling scout
Emma,a dead halfling
Emma,a halfling adventurer
Justin,a halfling adventurer
Justin,a halfling excavator
Emma,Tally
Justin,Bally
Justin,Relco Finn
Emma,Aislinn
Justin,an unconscious halfling
Emma,a halfling corpse
Emma,a halfling corpse
Justin,a halfling corpse
Justin,a halfling corpse
Justin,a halfling corpse
Ivy,Translocator Sedina
Justin,Fireworks Engineer Fabdabus
Ivy,Pyzjn
Ivy,The Fabled Pyzjn
Justin,Swiftfingers
Justin,Swiftfingers
Justin,Lozani
Justin,Zigg Flin
Justin,Lystyn Wyspin
Justin,Svinal Wyspin
Justin,Onytir Seavin
Justin,Dooly Jonkers
Justin,Ping Fuzzlecutter
Justin,Swiftfingers
Justin,Translocator Setikan
Justin,Lozani
Justin,Swiftfingers
Ivy,Oobnopterbevny Biddilets
Justin,Fixxin Followig
Justin,Watchman Dexlin
Justin,Finnelzi Springworthy
Justin,Drevlon Knacknabber
Ivy,Gillamina Garstobidokis
Justin,Fireworks Engineer Fabdabus
Justin,Shamus Gull
Justin,Old Man Draykey
Justin,Crazy Charlie
Justin,Xernic Gutner
Justin,Badlen Gellentine
Justin,Shondo Billin
Ivy,Translocator Eniela
Justin,Fireworks Engineer Fabdabus
Ivy,Ariala Tozzlethorp
Justin,Fibrus Aglthorp
Justin,Wayfarers Mercenary Jeryx
Justin,Gordish Frozenheart
Justin,Miner Welnik
Justin,Head Miner Bibol
Justin,Fireworks Engineer Fabdabus
Justin,gnomish miner
Justin,gnomish conjurer
Ivy,gnomish miner
Ivy,gnomish miner
Justin,gnomish miner
Ivy,gnomish miner
Justin,gnomish miner
Justin,gnomish miner
Justin,gnomish miner
Justin,gnomish conjurer
Ivy,gnomish miner
Justin,gnomish conjurer
Ivy,gnomish miner
Justin,Marfen Binkdirple
Justin,gnomish curator
Justin,gnomish curator
Ivy,gnomish curator
Ivy,gnomish curator
Ivy,gnomish conjurer
Ivy,gnomish conjurer
Justin,gnomish conjurer
Justin,gnomish curator
Ivy,gnomish conjurer
Ivy,gnomish curator
Ivy,Gabbie Mardoddle
Ivy,The Fabled Gabbie Mardoddle
Justin,Captain Bipnubble
Justin,Verrell Cogswin
Ivy,Translocator Ionie
Justin,Frankel the Pirate
Justin,Dizzl Nulzik
Justin,Dible Hedledrap
Justin,Boondin Babbinsbort
Justin,a necro neophyte
Ivy,a necro neophyte
Ivy,a necro neophyte
Justin,a necro neophyte
Justin,a necro acolyte
Justin,a necro theurgist
Justin,a necro theurgist
Justin,a necro acolyte
Justin,a necro theurgist
Justin,a necro theurgist
Justin,a necro acolyte
Ivy,a necro apprentice
Justin,Translocator Tradil
Justin,Pellillo Cogswin
Justin,a fallen adventurer
Justin,Fireworks Engineer Fabdabus
Justin,Spanner Scrapsnatcher
Ivy,Annaelia Wylassi
Justin,Gimlik Cogboggle
Justin,Gimlik Cogboggle
Justin,Gimlik Cogboggle 
Justin,Fireworks Engineer Fabdabus
Justin,Sindlegrob
Justin,Bindlegrob
Justin,Findlegrob
Justin,Darfumpel Zirubbel
Justin,Hasten Bootstrutter
Justin,Fireworks Engineer Fabdabus
Justin,Rykas
Justin,Fireworks Engineer Fabdabus
Justin,Bidl Frugrin
Justin,Fireworks Engineer Fabdabus
